Ending Weight Token,Ending Weight USD,Sale Rate,Total Proceeds,Unsold Tokens,Min Price
0.4,0.6,0.89,51882282.21,5500000,6.464004239
0.4,0.6,0.9,57773844.42,5000000,7.914395449
0.4,0.6,0.91,64698138.86,4500000,9.844103406
0.4,0.6,0.92,72937674.68,4000000,12.48139337
0.4,0.6,0.93,82890387.83,3500000,16.20776765
0.4,0.6,0.94,95136956.95,3000000,21.70132596
0.4,0.6,0.95,110562572.9,2500000,30.26760096
0.4,0.6,0.96,130593562.8,2000000,44.70795503
0.4,0.6,0.97,157701527.6,1500000,72.05648413
0.4,0.6,0.98,196618208.5,1000000,135.084296
0.4,0.6,0.99,257822171.3,500000,357.1457374
0.41,0.59,0.01,14639.58634,49500000,0.004508046
0.41,0.59,0.02,30003.83381,49000000,0.004776434
0.41,0.59,0.03,46130.39525,48500000,0.005061505
0.41,0.59,0.04,63059.03485,48000000,0.005364367
0.41,0.59,0.05,80831.75852,47500000,0.005686209
0.41,0.59,0.06,99492.95319,47000000,0.006028307
0.41,0.59,0.07,119089.5358,46500000,0.00639203
0.41,0.59,0.08,139671.1129,46000000,0.006778848
0.41,0.59,0.09,161290.1508,45500000,0.00719034
0.41,0.59,0.1,184002.159,45000000,0.007628205
0.41,0.59,0.11,207865.8855,44500000,0.008094267
0.41,0.59,0.12,232943.527,44000000,0.00859049
0.41,0.59,0.13,259300.9544,43500000,0.009118989
0.41,0.59,0.14,287007.9543,43000000,0.009682041
0.41,0.59,0.15,316138.4891,42500000,0.010282099
0.41,0.59,0.16,346770.976,42000000,0.010921811
0.41,0.59,0.17,378988.5874,41500000,0.01160403
0.41,0.59,0.18,412879.574,41000000,0.012331839
0.41,0.59,0.19,448537.6131,40500000,0.013108568
0.41,0.59,0.2,486062.1833,40000000,0.013937815
0.41,0.59,0.21,525558.9692,39500000,0.014823473
0.41,0.59,0.22,567140.2977,39000000,0.015769754
0.41,0.59,0.23,610925.6095,38500000,0.016781221
0.41,0.59,0.24,657041.9686,38000000,0.01786282
0.41,0.59,0.25,705624.6134,37500000,0.019019914
0.41,0.59,0.26,756817.5532,37000000,0.020258326
0.41,0.59,0.27,810774.2143,36500000,0.021584378
0.41,0.59,0.28,867658.1413,36000000,0.023004947
0.41,0.59,0.29,927643.7572,35500000,0.02452751
0.41,0.59,0.3,990917.19,35000000,0.026160213
0.41,0.59,0.31,1057677.171,34500000,0.027911931
0.41,0.59,0.32,1128136.011,34000000,0.029792345
0.41,0.59,0.33,1202520.668,33500000,0.031812024
0.41,0.59,0.34,1281073.907,33000000,0.033982517
0.41,0.59,0.35,1364055.566,32500000,0.036316459
0.41,0.59,0.36,1451743.945,32000000,0.038827681
0.41,0.59,0.37,1544437.319,31500000,0.041531343
0.41,0.59,0.38,1642455.598,31000000,0.04444408
0.41,0.59,0.39,1746142.15,30500000,0.047584162
0.41,0.59,0.4,1855865.795,30000000,0.050971679
0.41,0.59,0.41,1972023.005,29500000,0.05462875
0.41,0.59,0.42,2095040.323,29000000,0.058579753
0.41,0.59,0.43,2225377.024,28500000,0.062851594
0.41,0.59,0.44,2363528.063,28000000,0.067474004
0.41,0.59,0.45,2510027.321,27500000,0.072479882
0.41,0.59,0.46,2665451.208,27000000,0.07790568
0.41,0.59,0.47,2830422.655,26500000,0.083791851
0.41,0.59,0.48,3005615.546,26000000,0.090183346
0.41,0.59,0.49,3191759.646,25500000,0.097130201
0.41,0.59,0.5,3389646.102,25000000,0.104688197
0.41,0.59,0.51,3600133.573,24500000,0.112919623
0.41,0.59,0.52,3824155.092,24000000,0.12189416
0.41,0.59,0.53,4062725.758,23500000,0.1316899
0.41,0.59,0.54,4316951.367,23000000,0.142394523
0.41,0.59,0.55,4588038.134,22500000,0.154106674
0.41,0.59,0.56,4877303.652,22000000,0.166937558
0.41,0.59,0.57,5186189.281,21500000,0.181012814
0.41,0.59,0.58,5516274.195,21000000,0.196474706
0.41,0.59,0.59,5869291.333,20500000,0.213484704
0.41,0.59,0.6,6247145.574,20000000,0.232226533
0.41,0.59,0.61,6651934.499,19500000,0.252909776
0.41,0.59,0.62,7085972.174,19000000,0.275774174
0.41,0.59,0.63,7551816.491,18500000,0.301094746
0.41,0.59,0.64,8052300.676,18000000,0.329187934
0.41,0.59,0.65,8590569.753,17500000,0.360419005
0.41,0.59,0.66,9170122.864,17000000,0.395210996
0.41,0.59,0.67,9794862.6,16500000,0.434055596
0.41,0.59,0.68,10469152.71,16000000,0.477526436
0.41,0.59,0.69,11197885.92,15500000,0.526295417
0.41,0.59,0.7,11986563.96,15000000,0.581152885
0.41,0.59,0.71,12841392.47,14500000,0.643032704
0.41,0.59,0.72,13769394.12,14000000,0.713043637
0.41,0.59,0.73,14778544.15,13500000,0.792508877
0.41,0.59,0.74,15877933.75,13000000,0.883016229
0.41,0.59,0.75,17077968.09,12500000,0.986482307
0.41,0.59,0.76,18390608.12,12000000,1.105235388
0.41,0.59,0.77,19829667.75,11500000,1.242123299
0.41,0.59,0.78,21411181.91,11000000,1.400655343
0.41,0.59,0.79,23153866.25,10500000,1.585190983
0.41,0.59,0.8,25079696.26,10000000,1.801193664
0.41,0.59,0.81,27214644.02,9500000,2.055576638
0.41,0.59,0.82,29589625.41,9000000,2.357180764
0.41,0.59,0.83,32241731.96,8500000,2.717444886
0.41,0.59,0.84,35215853.18,8000000,3.151362517
0.41,0.59,0.85,38566843.47,7500000,3.678873175
0.41,0.59,0.86,42362461.31,7000000,4.326929048
0.41,0.59,0.87,46687425.63,6500000,5.132638802
0.41,0.59,0.88,51649123.76,6000000,6.14818096
0.41,0.59,0.89,57385821.43,5500000,7.448724541
0.41,0.59,0.9,64078770.95,5000000,9.145663924
0.41,0.59,0.91,71970589.78,4500000,11.40968353
0.41,0.59,0.92,81394106.39,4000000,14.51301732
0.41,0.59,0.93,92819456.05,3500000,18.91172502
0.41,0.59,0.94,106934686.1,3000000,25.4184208
0.41,0.59,0.95,124791873.5,2500000,35.60162688
0.41,0.59,0.96,148091675.4,2000000,52.83599904
0.41,0.59,0.97,179790908.5,1500000,85.61852407
0.41,0.59,0.98,225569934,1000000,161.5333638
0.41,0.59,0.99,298053324.8,500000,430.425861
0.42,0.58,0.01,14870.67522,49500000,0.004701083
0.42,0.58,0.02,30489.74134,49000000,0.004984637
0.42,0.58,0.03,46896.73046,48500000,0.005286045
0.42,0.58,0.04,64133.42631,48000000,0.005606509
0.42,0.58,0.05,82244.00525,47500000,0.005947317
0.42,0.58,0.06,101275.1872,47000000,0.006309854
0.42,0.58,0.07,121276.3968,46500000,0.006695606
0.42,0.58,0.08,142299.9367,46000000,0.007106171
0.42,0.58,0.09,164401.1723,45500000,0.007543266
0.42,0.58,0.1,187638.7307,45000000,0.008008738
0.42,0.58,0.11,212074.7132,44500000,0.008504576
0.42,0.58,0.12,237774.9241,44000000,0.009032921
0.42,0.58,0.13,264809.1158,43500000,0.009596077
0.42,0.58,0.14,293251.2525,43000000,0.010196532
0.42,0.58,0.15,323179.7936,42500000,0.010836967
0.42,0.58,0.16,354677.9984,42000000,0.011520275
0.42,0.58,0.17,387834.2544,41500000,0.012249579
0.42,0.58,0.18,422742.4305,41000000,0.013028255
0.42,0.58,0.19,459502.2579,40500000,0.013859952
0.42,0.58,0.2,498219.7413,40000000,0.014748617
0.42,0.58,0.21,539007.6019,39500000,0.015698524
0.42,0.58,0.22,581985.7568,39000000,0.0167143
0.42,0.58,0.23,627281.8364,38500000,0.017800963
0.42,0.58,0.24,675031.7447,38000000,0.018963955
0.42,0.58,0.25,725380.2656,37500000,0.020209183
0.42,0.58,0.26,778481.7201,37000000,0.021543065
0.42,0.58,0.27,834500.6783,36500000,0.022972576
0.42,0.58,0.28,893612.7329,36000000,0.024505309
0.42,0.58,0.29,956005.3394,35500000,0.026149527
0.42,0.58,0.3,1021878.729,35000000,0.027914238
0.42,0.58,0.31,1091446.902,34500000,0.029809267
0.42,0.58,0.32,1164938.712,34000000,0.03184534
0.42,0.58,0.33,1242599.044,33500000,0.034034176
0.42,0.58,0.34,1324690.107,33000000,0.036388595
0.42,0.58,0.35,1411492.835,32500000,0.038922628
0.42,0.58,0.36,1503308.436,32000000,0.041651656
0.42,0.58,0.37,1600460.07,31500000,0.044592548
0.42,0.58,0.38,1703294.704,31000000,0.047763832
0.42,0.58,0.39,1812185.139,30500000,0.051185875
0.42,0.58,0.4,1927532.239,30000000,0.054881097
0.42,0.58,0.41,2049767.389,29500000,0.058874199
0.42,0.58,0.42,2179355.196,29000000,0.063192436
0.42,0.58,0.43,2316796.473,28500000,0.067865913
0.42,0.58,0.44,2462631.536,28000000,0.07292793
0.42,0.58,0.45,2617443.854,27500000,0.078415371
0.42,0.58,0.46,2781864.086,27000000,0.084369141
0.42,0.58,0.47,2956574.574,26500000,0.090834678
0.42,0.58,0.48,3142314.325,26000000,0.097862526
0.42,0.58,0.49,3339884.569,25500000,0.105508998
0.42,0.58,0.5,3550154.956,25000000,0.113836938
0.42,0.58,0.51,3774070.477,24500000,0.122916594
0.42,0.58,0.52,4012659.222,24000000,0.132826629
0.42,0.58,0.53,4267041.079,23500000,0.143655291
0.42,0.58,0.54,4538437.511,23000000,0.155501769
0.42,0.58,0.55,4828182.58,22500000,0.168477773
0.42,0.58,0.56,5137735.384,22000000,0.182709372
0.42,0.58,0.57,5468694.144,21500000,0.198339151
0.42,0.58,0.58,5822812.178,21000000,0.215528738
0.42,0.58,0.59,6202016.074,20500000,0.234461787
0.42,0.58,0.6,6608426.42,20000000,0.255347495
0.42,0.58,0.61,7044381.508,19500000,0.278424777
0.42,0.58,0.62,7512464.526,19000000,0.303967237
0.42,0.58,0.63,8015534.846,18500000,0.332289109
0.42,0.58,0.64,8556764.136,18000000,0.363752382
0.42,0.58,0.65,9139678.198,17500000,0.398775399
0.42,0.58,0.66,9768205.592,17000000,0.437843259
0.42,0.58,0.67,10446734.38,16500000,0.481520478
0.42,0.58,0.68,11180178.6,16000000,0.530466482
0.42,0.58,0.69,11974056.47,15500000,0.585454647
0.42,0.58,0.7,12834582.82,15000000,0.647395862
0.42,0.58,0.71,13768778.87,14500000,0.717367849
0.42,0.58,0.72,14784603.17,14000000,0.796651886
0.42,0.58,0.73,15891108.79,13500000,0.886779141
0.42,0.58,0.74,17098633.05,13000000,0.989589542
0.42,0.58,0.75,18419027.82,12500000,1.107307204
0.42,0.58,0.76,19865941.04,12000000,1.242637872
0.42,0.58,0.77,21455163.39,11500000,1.398895984
0.42,0.58,0.78,23205058.15,11000000,1.580172028
0.42,0.58,0.79,25137098.9,10500000,1.791555334
0.42,0.58,0.8,27276548.07,10000000,2.039434179
0.42,0.58,0.81,29653321.43,9500000,2.331905235
0.42,0.58,0.82,32303101.35,9000000,2.679340059
0.42,0.58,0.83,35268786.91,8500000,3.095181047
0.42,0.58,0.84,38602407.02,8000000,3.597079005
0.42,0.58,0.85,42367679.88,7500000,4.208550014
0.42,0.58,0.86,46643490.76,7000000,4.961440327
0.42,0.58,0.87,51528700.27,6500000,5.899681861
0.42,0.58,0.88,57148922.57,6000000,7.085171088
0.42,0.58,0.89,63666293.03,5500000,8.607261911
0.42,0.58,0.9,71293901.26,5000000,10.59865472
0.42,0.58,0.91,80317741.35,4500000,13.26313526
0.42,0.58,0.92,91131233.07,4000000,16.92648981
0.42,0.58,0.93,104291700.2,3500000,22.13581675
0.42,0.58,0.94,120617238.9,3000000,29.86841311
0.42,0.58,0.95,141362698.3,2500000,42.01565655
0.42,0.58,0.96,168563147.9,2000000,62.65800235
0.42,0.58,0.97,205768913.2,1500000,102.0987347
0.42,0.58,0.98,259824829.3,1000000,193.8826394
0.42,0.58,0.99,345999499.9,500000,520.7596138
0.43,0.57,0.01,15109.20429,49500000,0.004901177
0.43,0.57,0.02,30991.66884,49000000,0.005200753
0.43,0.57,0.03,47688.92637,48500000,0.005519442
0.43,0.57,0.04,65244.9129,48000000,0.005858546
0.43,0.57,0.05,83706.12039,47500000,0.006219462
0.43,0.57,0.06,103121.7602,47000000,0.006603694
0.43,0.57,0.07,123543.9384,46500000,0.007012857
0.43,0.57,0.08,145027.8429,46000000,0.007448687
0.43,0.57,0.09,167631.9452,45500000,0.007913052
0.43,0.57,0.1,191418.2162,45000000,0.008407966
0.43,0.57,0.11,216452.3574,44500000,0.008935593
0.43,0.57,0.12,242804.0503,44000000,0.00949827
0.43,0.57,0.13,270547.2238,43500000,0.010098514
0.43,0.57,0.14,299760.3415,43000000,0.010739039
0.43,0.57,0.15,330526.7115,42500000,0.011422778
0.43,0.57,0.16,362934.8195,42000000,0.012152896
0.43,0.57,0.17,397078.6875,41500000,0.012932814
0.43,0.57,0.18,433058.2612,41000000,0.013766232
0.43,0.57,0.19,470979.827,40500000,0.014657152
0.43,0.57,0.2,510956.4631,40000000,0.015609907
0.43,0.57,0.21,553108.5264,39500000,0.016629193
0.43,0.57,0.22,597564.1783,39000000,0.017720098
0.43,0.57,0.23,644459.9548,38500000,0.018888145
0.43,0.57,0.24,693941.383,38000000,0.020139328
0.43,0.57,0.25,746163.6489,37500000,0.021480159
0.43,0.57,0.26,801292.3227,37000000,0.022917719
0.43,0.57,0.27,859504.1445,36500000,0.024459713
0.43,0.57,0.28,920987.8797,36000000,0.02611453
0.43,0.57,0.29,985945.2471,35500000,0.027891314
0.43,0.57,0.3,1054591.931,35000000,0.029800038
0.43,0.57,0.31,1127158.681,34500000,0.031851591
0.43,0.57,0.32,1203892.515,34000000,0.034057869
0.43,0.57,0.33,1285058.028,33500000,0.036431883
0.43,0.57,0.34,1370938.826,33000000,0.038987878
0.43,0.57,0.35,1461839.091,32500000,0.041741461
0.43,0.57,0.36,1558085.295,32000000,0.044709752
0.43,0.57,0.37,1660028.085,31500000,0.04791155
0.43,0.57,0.38,1768044.337,31000000,0.051367518
0.43,0.57,0.39,1882539.433,30500000,0.055100395
0.43,0.57,0.4,2003949.748,30000000,0.059135228
0.43,0.57,0.41,2132745.398,29500000,0.063499649
0.43,0.57,0.42,2269433.272,29000000,0.068224169
0.43,0.57,0.43,2414560.376,28500000,0.073342526
0.43,0.57,0.44,2568717.534,28000000,0.078892072
0.43,0.57,0.45,2732543.492,27500000,0.08491422
0.43,0.57,0.46,2906729.458,27000000,0.091454947
0.43,0.57,0.47,3092024.164,26500000,0.098565374
0.43,0.57,0.48,3289239.483,26000000,0.106302423
0.43,0.57,0.49,3499256.704,25500000,0.114729581
0.43,0.57,0.5,3723033.531,25000000,0.123917768
0.43,0.57,0.51,3961611.918,24500000,0.133946343
0.43,0.57,0.52,4216126.851,24000000,0.144904269
0.43,0.57,0.53,4487816.209,23500000,0.15689145
0.43,0.57,0.54,4778031.873,23000000,0.170020301
0.43,0.57,0.55,5088252.238,22500000,0.184417562
0.43,0.57,0.56,5420096.377,22000000,0.200226424
0.43,0.57,0.57,5775340.079,21500000,0.217609017
0.43,0.57,0.58,6155934.071,21000000,0.236749335
0.43,0.57,0.59,6564024.764,20500000,0.257856678
0.43,0.57,0.6,7001977.955,20000000,0.281169735
0.43,0.57,0.61,7472405.955,19500000,0.306961424
0.43,0.57,0.62,7978198.752,19000000,0.335544657
0.43,0.57,0.63,8522559.912,18500000,0.367279247
0.43,0.57,0.64,9109048.071,18000000,0.402580196
0.43,0.57,0.65,9741625.056,17500000,0.441927704
0.43,0.57,0.66,10424711.9,17000000,0.485879297
0.43,0.57,0.67,11163254.28,16500000,0.535084607
0.43,0.57,0.68,11962799.29,16000000,0.590303466
0.43,0.57,0.69,12829585.89,15500000,0.65242818
0.43,0.57,0.7,13770651.93,15000000,0.722511127
0.43,0.57,0.71,14793961.44,14500000,0.801799122
0.43,0.57,0.72,15908556.69,14000000,0.891776535
0.43,0.57,0.73,17124741.04,13500000,0.994219739
0.43,0.57,0.74,18454299.76,13000000,1.111266391
0.43,0.57,0.75,19910768.73,12500000,1.245504293
0.43,0.57,0.76,21509763.25,12000000,1.400086355
0.43,0.57,0.77,23269383.45,11500000,1.578880691
0.43,0.57,0.78,25210718,11000000,1.786668577
0.43,0.57,0.79,27358474.99,10500000,2.029408339
0.43,0.57,0.8,29741779.35,10000000,2.314591315
0.43,0.57,0.81,32395190.53,9500000,2.651728184
0.43,0.57,0.82,35360015.01,9000000,3.053022824
0.43,0.57,0.83,38686019.05,8500000,3.534320506
0.43,0.57,0.84,42433691.95,8000000,4.116465103
0.43,0.57,0.85,46677279.44,7500000,4.82727894
0.43,0.57,0.86,51508912.67,7000000,5.704512863
0.43,0.57,0.87,57044327.35,6500000,6.800348279
0.43,0.57,0.88,63430941.03,6000000,8.188456505
0.43,0.57,0.89,70859515.27,5500000,9.97541736
0.43,0.57,0.9,79581421.74,5000000,12.31986525
0.43,0.57,0.91,89934954.3,4500000,15.46597467
0.43,0.57,0.92,102386795.7,4000000,19.80503794
0.43,0.57,0.93,117600003.2,3500000,25.99580366
0.43,0.57,0.94,136550868.6,3000000,35.21808432
0.43,0.57,0.95,160741690.9,2500000,49.76140205
0.43,0.57,0.96,192617002.3,2000000,74.57914771
0.43,0.57,0.97,236456380.7,1500000,122.2153753
0.43,0.57,0.98,300540682.8,1000000,233.6318667
0.43,0.57,0.99,403411410.4,500000,632.647486
0.44,0.56,0.01,15355.54791,49500000,0.005108721
0.44,0.56,0.02,31510.44065,49000000,0.005425239
0.44,0.56,0.03,48508.34303,48500000,0.005762222
0.44,0.56,0.04,66395.48723,48000000,0.006121083
0.44,0.56,0.05,85220.83834,47500000,0.006503339
0.44,0.56,0.06,105036.2717,47000000,0.006910622
0.44,0.56,0.07,125896.7631,46500000,0.007344688
0.44,0.56,0.08,147860.5925,46000000,0.007807426
0.44,0.56,0.09,170989.5633,45500000,0.008300872
0.44,0.56,0.1,195349.2367,45000000,0.008827216
0.44,0.56,0.11,221009.1849,44500000,0.009388822
0.44,0.56,0.12,248043.2621,44000000,0.009988238
0.44,0.56,0.13,276529.8965,43500000,0.010628214
0.44,0.56,0.14,306552.4046,43000000,0.01131172
0.44,0.56,0.15,338199.3297,42500000,0.012041962
0.44,0.56,0.16,371564.8061,42000000,0.012822407
0.44,0.56,0.17,406748.9531,41500000,0.013656805
0.44,0.56,0.18,443858.2987,41000000,0.014549214
0.44,0.56,0.19,483006.2378,40500000,0.015504027
0.44,0.56,0.2,524313.5279,40000000,0.016526008
0.44,0.56,0.21,567908.8234,39500000,0.017620319
0.44,0.56,0.22,613929.2561,39000000,0.018792562
0.44,0.56,0.23,662521.0614,38500000,0.02004882
0.44,0.56,0.24,713840.2589,38000000,0.021395703
0.44,0.56,0.25,768053.3897,37500000,0.022840399
0.44,0.56,0.26,825338.3167,37000000,0.024390728
0.44,0.56,0.27,885885.0946,36500000,0.02605521
0.44,0.56,0.28,949896.9153,36000000,0.027843126
0.44,0.56,0.29,1017591.137,35500000,0.029764605
0.44,0.56,0.3,1089200.407,35000000,0.031830703
0.44,0.56,0.31,1164973.883,34500000,0.034053501
0.44,0.56,0.32,1245178.565,34000000,0.036446212
0.44,0.56,0.33,1330100.758,33500000,0.039023299
0.44,0.56,0.34,1420047.665,33000000,0.041800612
0.44,0.56,0.35,1515349.131,32500000,0.044795533
0.44,0.56,0.36,1616359.556,32000000,0.048027147
0.44,0.56,0.37,1723459.997,31500000,0.05151643
0.44,0.56,0.38,1837060.474,31000000,0.055286462
0.44,0.56,0.39,1957602.503,30500000,0.059362662
0.44,0.56,0.4,2085561.894,30000000,0.063773064
0.44,0.56,0.41,2221451.829,29500000,0.068548617
0.44,0.56,0.42,2365826.266,29000000,0.073723535
0.44,0.56,0.43,2519283.694,28500000,0.079335685
0.44,0.56,0.44,2682471.303,28000000,0.085427034
0.44,0.56,0.45,2856089.597,27500000,0.092044159
0.44,0.56,0.46,3040897.525,27000000,0.099238823
0.44,0.56,0.47,3237718.182,26500000,0.10706864
0.44,0.56,0.48,3447445.165,26000000,0.11559783
0.44,0.56,0.49,3671049.665,25500000,0.124898092
0.44,0.56,0.5,3909588.4,25000000,0.13504961
0.44,0.56,0.51,4164212.493,24500000,0.146142203
0.44,0.56,0.52,4436177.442,24000000,0.158276667
0.44,0.56,0.53,4726854.332,23500000,0.171566326
0.44,0.56,0.54,5037742.46,23000000,0.186138831
0.44,0.56,0.55,5370483.607,22500000,0.202138264
0.44,0.56,0.56,5726878.175,22000000,0.219727594
0.44,0.56,0.57,6108903.508,21500000,0.239091558
0.44,0.56,0.58,6518734.722,21000000,0.260440047
0.44,0.56,0.59,6958768.456,20500000,0.284012107
0.44,0.56,0.6,7431650.027,20000000,0.31008067
0.44,0.56,0.61,7940304.568,19500000,0.338958187
0.44,0.56,0.62,8487972.831,19000000,0.371003337
0.44,0.56,0.63,9078252.485,18500000,0.406629069
0.44,0.56,0.64,9715145.92,18000000,0.446312275
0.44,0.56,0.65,10403115.74,17500000,0.490605471
0.44,0.56,0.66,11147149.48,17000000,0.540150978
0.44,0.56,0.67,11952835.27,16500000,0.595698218
0.44,0.56,0.68,12826450.74,16000000,0.65812491
0.44,0.56,0.69,13775067.95,15500000,0.72846321
0.44,0.56,0.7,14806677.65,15000000,0.80793211
0.44,0.56,0.71,15930337.3,14500000,0.897977859
0.44,0.56,0.72,17156348.23,14000000,1.000324727
0.44,0.56,0.73,18496468.86,13500000,1.117039188
0.44,0.56,0.74,19964172.64,13000000,1.250611702
0.44,0.56,0.75,21574962.39,12500000,1.404061742
0.44,0.56,0.76,23346755.55,12000000,1.581073848
0.44,0.56,0.77,25300359.92,11500000,1.786175513
0.44,0.56,0.78,27460065.59,11000000,2.024972095
0.44,0.56,0.79,29854387.69,10500000,2.304460438
0.44,0.56,0.8,32517006.57,10000000,2.633452491
0.44,0.56,0.81,35487969.7,9500000,3.023154958
0.44,0.56,0.82,38815244.57,9000000,3.487973631
0.44,0.56,0.83,42556748.29,8500000,4.046646941
0.44,0.56,0.84,46783034.68,8000000,4.723871005
0.44,0.56,0.85,51580901.83,7500000,5.552674005
0.44,0.56,0.86,57058311.95,7000000,6.577959941
0.44,0.56,0.87,63351218.61,6500000,7.861925808
0.44,0.56,0.88,70633227.67,6000000,9.492570622
0.44,0.56,0.89,79129573.57,5500000,11.59748335
0.44,0.56,0.9,89137853.3,5000000,14.36700394
0.44,0.56,0.91,101059689,4500000,18.09480676
0.44,0.56,0.92,115450733.3,4000000,23.25267444
0.44,0.56,0.93,133102833.3,3500000,30.63691319
0.44,0.56,0.94,155185579.4,3000000,41.6775384
0.44,0.56,0.95,183504623.1,2500000,59.1573957
0.44,0.56,0.96,221008186.2,2000000,89.1147434
0.44,0.56,0.97,272876131.9,1500000,146.8870463
0.44,0.56,0.98,349168752.3,1000000,282.7114327
0.44,0.56,0.99,472498789.2,500000,771.926517
0.45,0.55,0.01,15610.10638,49500000,0.005324137
0.45,0.55,0.02,32046.93954,49000000,0.005658584
0.45,0.55,0.03,49356.43882,48500000,0.006014952
0.45,0.55,0.04,67587.28882,48000000,0.006394775
0.45,0.55,0.05,86791.09902,47500000,0.0067997
0.45,0.55,0.06,107022.5964,47000000,0.007231501
0.45,0.55,0.07,128339.8321,46500000,0.007692087
0.45,0.55,0.08,150804.4033,46000000,0.008183515
0.45,0.55,0.09,174481.6919,45500000,0.008708003
0.45,0.55,0.1,199441.12,45000000,0.009267941
0.45,0.55,0.11,225756.4261,44500000,0.009865908
0.45,0.55,0.12,253505.961,44000000,0.010504687
0.45,0.55,0.13,282773.0073,43500000,0.011187285
0.45,0.55,0.14,313646.1226,43000000,0.01191695
0.45,0.55,0.15,346219.5108,42500000,0.012697195
0.45,0.55,0.16,380593.4211,42000000,0.01353182
0.45,0.55,0.17,416874.5799,41500000,0.014424939
0.45,0.55,0.18,455176.6562,41000000,0.015381007
0.45,0.55,0.19,495620.766,40500000,0.016404853
0.45,0.55,0.2,538336.016,40000000,0.017501715
0.45,0.55,0.21,583460.0937,39500000,0.018677277
0.45,0.55,0.22,631139.906,39000000,0.019937712
0.45,0.55,0.23,681532.2707,38500000,0.02128973
0.45,0.55,0.24,734804.6681,38000000,0.022740627
0.45,0.55,0.25,791136.0556,37500000,0.024298344
0.45,0.55,0.26,850717.7539,37000000,0.025971531
0.45,0.55,0.27,913754.4099,36500000,0.027769617
0.45,0.55,0.28,980465.0456,36000000,0.029702887
0.45,0.55,0.29,1051084.2,35500000,0.031782572
0.45,0.55,0.3,1125863.175,35000000,0.034020945
0.45,0.55,0.31,1205071.396,34500000,0.036431429
0.45,0.55,0.32,1288997.894,34000000,0.039028718
0.45,0.55,0.33,1377952.933,33500000,0.041828914
0.45,0.55,0.34,1472269.79,33000000,0.044849675
0.45,0.55,0.35,1572306.7,32500000,0.04811039
0.45,0.55,0.36,1678448.996,32000000,0.051632366
0.45,0.55,0.37,1791111.462,31500000,0.055439044
0.45,0.55,0.38,1910740.91,31000000,0.059556241
0.45,0.55,0.39,2037819.029,30500000,0.064012423
0.45,0.55,0.4,2172865.519,30000000,0.06883901
0.45,0.55,0.41,2316441.555,29500000,0.07407073
0.45,0.55,0.42,2469153.609,29000000,0.07974601
0.45,0.55,0.43,2631657.688,28500000,0.085907425
0.45,0.55,0.44,2804664.028,28000000,0.092602211
0.45,0.55,0.45,2988942.307,27500000,0.099882845
0.45,0.55,0.46,3185327.434,27000000,0.10780771
0.45,0.55,0.47,3394726.007,26500000,0.116441858
0.45,0.55,0.48,3618123.508,26000000,0.125857877
0.45,0.55,0.49,3856592.345,25500000,0.136136901
0.45,0.55,0.5,4111300.853,25000000,0.147369759
0.45,0.55,0.51,4383523.389,24500000,0.159658314
0.45,0.55,0.52,4674651.675,24000000,0.173117002
0.45,0.55,0.53,4986207.567,23500000,0.18787463
0.45,0.55,0.54,5319857.461,23000000,0.204076458
0.45,0.55,0.55,5677428.583,22500000,0.221886631
0.45,0.55,0.56,6060927.446,22000000,0.241491033
0.45,0.55,0.57,6472560.82,21500000,0.263100624
0.45,0.55,0.58,6914759.608,21000000,0.286955378
0.45,0.55,0.59,7390206.102,20500000,0.313328936
0.45,0.55,0.6,7901865.192,20000000,0.342534117
0.45,0.55,0.61,8453020.189,19500000,0.374929477
0.45,0.55,0.62,9047314.073,19000000,0.410927147
0.45,0.55,0.63,9688797.144,18500000,0.451002223
0.45,0.55,0.64,10381982.23,18000000,0.495704081
0.45,0.55,0.65,11131908.89,17500000,0.545670059
0.45,0.55,0.66,11944218.36,17000000,0.601642078
0.45,0.55,0.67,12825241.35,16500000,0.664486946
0.45,0.55,0.68,13782101.27,16000000,0.735221269
0.45,0.55,0.69,14822836.3,15500000,0.815042207
0.45,0.55,0.7,15956544.14,15000000,0.905365645
0.45,0.55,0.71,17193554.7,14500000,1.007873879
0.45,0.55,0.72,18545637.05,14000000,1.124575565
0.45,0.55,0.73,20026248.87,13500000,1.257881639
0.45,0.55,0.74,21650838.78,13000000,1.410702163
0.45,0.55,0.75,23437215.22,12500000,1.58657087
0.45,0.55,0.76,25405999.27,12000000,1.789806732
0.45,0.55,0.77,27581184.81,11500000,2.025725495
0.45,0.55,0.78,29990836.56,11000000,2.300919425
0.45,0.55,0.79,32667967.4,10500000,2.623631327
0.45,0.55,0.8,35651650.77,10000000,3.004260514
0.45,0.55,0.81,38988445.23,9500000,3.45605616
0.45,0.55,0.82,42734238.11,9000000,3.996080933
0.45,0.55,0.83,46956659.64,8500000,4.646571177
0.45,0.55,0.84,51738284.62,8000000,5.436890039
0.45,0.55,0.85,57180939.09,7500000,6.406385937
0.45,0.55,0.86,63411584.62,7000000,7.60866609
0.45,0.55,0.87,70590499.65,6500000,9.118140664
0.45,0.55,0.88,78922879.8,6000000,11.04032041
0.45,0.55,0.89,88675653.56,5500000,13.5285335
0.45,0.55,0.9,100202481,5000000,16.81205958
0.45,0.55,0.91,113982010.7,4500000,21.24552253
0.45,0.55,0.92,130678431.5,4000000,27.40007641
